PRODNSUMMDTLSEQ,PRODNSUMMSEQ,POLICYCD,PRODUCERCD,PRODNVALUE,PRODUCTCD,PRODUCTVERSION,TRANSACTIONDT,CREATEDBY,CREATEDDT,CREATEDAT,UPDATEDBY,UPDATEDDT,UPDATEDAT,ROWVERSION
2148987,559714638,91252,3403,269240,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148988,559714638,91252,3403,280900,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149090,559714704,89275,3403,8740380,CIB1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149091,559714705,91252,3403,5193160,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149092,559714705,91373,3403,10425760,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148989,559714639,89275,3403,144000,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148990,559714639,89275,3403,144000,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148991,559714639,89275,3403,144000,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148992,559714640,91252,3403,50800,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148993,559714640,91252,3403,53000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149093,559714706,89275,3403,7455030,CIB1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149094,559714707,91252,3403,2214730,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149095,559714707,91373,3403,8892560,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148994,559714641,89275,3403,50400,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148995,559714641,89275,3403,50400,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148996,559714641,89275,3403,50400,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148997,559714642,91252,3403,86360,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148998,559714642,91252,3403,90100,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149096,559714708,89275,3403,1799490,CIB1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149097,559714709,91252,3403,3283910,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149098,559714709,91373,3403,2146480,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148999,559714643,89275,3403,720000,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149000,559714643,89275,3403,720000,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149001,559714643,89275,3403,720000,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149002,559714644,91252,3403,508000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149003,559714644,91252,3403,530000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149099,559714710,89275,3403,25707000,CIB1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149100,559714711,91252,3403,15274000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149101,559714711,91373,3403,30664000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2158870,559721848,89275,3403,1,CIB1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2158871,559721849,91252,3403,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2158872,559721849,91373,3403,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149004,559714645,89275,3403,720000,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149005,559714645,89275,3403,720000,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149006,559714645,89275,3403,720000,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149007,559714646,91252,3403,254000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149008,559714646,91252,3403,265000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149102,559714712,89275,3403,25707000,CIB1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149103,559714713,91252,3403,7637000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149104,559714713,91373,3403,30664000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149009,559714647,89275,3403,720000,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149010,559714647,89275,3403,720000,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149011,559714647,89275,3403,720000,HSR1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149012,559714648,91252,3403,254000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149013,559714648,91252,3403,265000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149105,559714714,89275,3403,25707000,CIB1,1,2017-02-15,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149106,559714715,91252,3403,7637000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149107,559714715,91373,3403,30664000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150731,559715867,91665,3405,127200,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150732,559715867,91917,3405,269240,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150377,559715644,91917,3405,5631760,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150464,559715707,88543,3405,1719900,EDU3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150465,559715708,91665,3405,1984500,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150679,559715842,91665,3405,41160,CIR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152866,559717510,88543,3405,55440,FSR3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152867,559717511,91665,3405,43680,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152881,559717525,88543,3405,259840,WOP3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152882,559717526,91665,3405,205320,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150733,559715868,91665,3405,48000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150734,559715868,91917,3405,50800,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150378,559715645,91917,3405,2401780,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150466,559715709,88543,3405,2334150,EDU3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150467,559715710,91665,3405,2693250,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150680,559715843,91665,3405,55860,CIR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152868,559717512,88543,3405,29700,FSR3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152869,559717513,91665,3405,23400,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152883,559717527,88543,3405,67200,WOP3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152884,559717528,91665,3405,53100,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150735,559715869,91665,3405,16800,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150736,559715869,91917,3405,86360,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150379,559715646,91917,3405,3561260,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150468,559715711,88543,3405,859950,EDU3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150469,559715712,91665,3405,992250,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150681,559715844,91665,3405,20580,CIR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152870,559717514,88543,3405,13860,FSR3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152871,559717515,91665,3405,10920,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152885,559717529,88543,3405,31360,WOP3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152886,559717530,91665,3405,24780,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150380,559715647,91917,3405,16564000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150470,559715713,88543,3405,12285000,EDU3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150471,559715714,91665,3405,14175000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150682,559715845,91665,3405,294000,CIR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150737,559715870,91665,3405,240000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150738,559715870,91917,3405,508000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152872,559717516,88543,3405,198000,FSR3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152873,559717517,91665,3405,156000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152887,559717531,88543,3405,448000,WOP3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152888,559717532,91665,3405,354000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159194,559722089,91917,3405,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159210,559722104,88543,3405,1,EDU3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159211,559722105,91665,3405,1,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150381,559715648,91917,3405,8282000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150472,559715715,88543,3405,12285000,EDU3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150473,559715716,91665,3405,14175000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150683,559715846,91665,3405,294000,CIR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150739,559715871,91665,3405,240000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150740,559715871,91917,3405,254000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152874,559717518,88543,3405,198000,FSR3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152875,559717519,91665,3405,156000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152889,559717533,88543,3405,448000,WOP3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152890,559717534,91665,3405,354000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150382,559715649,91917,3405,8282000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150474,559715717,88543,3405,12285000,EDU3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150475,559715718,91665,3405,14175000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150684,559715847,91665,3405,294000,CIR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150741,559715872,91665,3405,240000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2150742,559715872,91917,3405,254000,HSR1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152876,559717520,88543,3405,198000,FSR3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152877,559717521,91665,3405,156000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152891,559717535,88543,3405,448000,WOP3,1,2017-02-08,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2152892,559717536,91665,3405,354000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147351,559713430,91319,3406,2825400,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147352,559713431,91319,3406,2409900,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147353,559713432,91319,3406,581700,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147354,559713433,91319,3406,8310000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2158528,559721592,91319,3406,1,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147355,559713434,91319,3406,8310000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2147356,559713435,91319,3406,8310000,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151383,559716336,91312,3411,2721600,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142896,559710404,91312,3411,91000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142904,559710412,91312,3411,486040,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151384,559716337,91312,3411,3693600,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142897,559710405,91312,3411,48750,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142905,559710413,91312,3411,125700,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151385,559716338,91312,3411,1360800,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142898,559710406,91312,3411,22750,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142906,559710414,91312,3411,58660,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142899,559710407,43671,3411,214000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142907,559710415,43671,3411,667000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151394,559716347,43671,3411,13050000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142900,559710408,91312,3411,325000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142908,559710416,91312,3411,838000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151386,559716339,91312,3411,19440000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2159355,559722234,91312,3411,1,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142901,559710409,91312,3411,325000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142909,559710417,91312,3411,838000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151387,559716340,91312,3411,19440000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142902,559710410,91312,3411,325000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142910,559710418,91312,3411,838000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151388,559716341,91312,3411,19440000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142903,559710411,43671,3411,214000,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2142911,559710419,43671,3411,667000,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2151395,559716348,43671,3411,13050000,EDU3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149881,559715282,91375,3412,100170,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149882,559715282,91333,3412,143100,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149883,559715282,91292,3412,500850,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148401,559714218,91379,3412,4033000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149956,559715335,91375,3412,2759440,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149957,559715335,91333,3412,4160240,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149958,559715335,91292,3412,17337620,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143465,559710866,91379,3412,87640,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143452,559710853,91379,3412,237220,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149884,559715283,91375,3412,37800,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149885,559715283,91333,3412,54000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149886,559715283,91292,3412,189000,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148402,559714219,91379,3412,3379000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149959,559715336,91375,3412,2353640,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149960,559715336,91333,3412,3548440,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149961,559715336,91292,3412,14787970,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143466,559710867,91379,3412,46950,FSR3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2143453,559710854,91379,3412,61350,WOP3,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149887,559715284,91375,3412,13230,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149888,559715284,91333,3412,18900,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149889,559715284,91292,3412,66150,ADD1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2148403,559714220,91379,3412,763000,EDU4,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
2149962,559715337,91375,3412,568120,CIB1,1,2017-02-28,Elixir.Bpm/bpm001,2017-03-30,IND,Elixir.Bpm/bpm001,2017-03-30,IND,1
